"ID","Label","DEVICE_LOCATIONTYPE","THINGSPEAK_PRIMARY_ID","THINGSPEAK_PRIMARY_ID_READ_KEY","THINGSPEAK_SECONDARY_ID","THINGSPEAK_SECONDARY_ID_READ_KEY","Lat","Lon","PM2_5Value","LastSeen","Type","Hidden","isOwner","humidity","temp_f","pressure","AGE","Stats","ParentID","Flag","A_H","Ozone1"
14633," Hazelwood canary ","outside",559921,"CU4BQZZ38WO5UJ4C",559922,"D0YNZ1LM59LL49VQ",37.275561,-121.964134,5.16,1614865933,"PMS5003+PMS5003+BME280","false",0,49,52,1015.37,1,"{""v"":5.16,""v1"":5.22,""v2"":5.02,""v3"":4.92,""v4"":5.18,""v5"":4.51,""v6"":4.13,""pm"":5.16,""lastModified"":1614865933189,""timeSinceModified"":115641}",NA,NA,NA,NA
14091," WC Hillside","outside",553460,"1ZIXYGGG1W61J6OI",553463,"NYFHXX29D0MHNI9F",37.88362,-122.070087,7.42,1614866027,"PMS5003+PMS5003+BME280","false",0,54,54,1009.67,0,"{""v"":7.42,""v1"":6.3,""v2"":5.61,""v3"":5.47,""v4"":6.41,""v5"":5.02,""v6"":3.57,""pm"":7.42,""lastModified"":1614866027481,""timeSinceModified"":119985}",NA,NA,NA,NA
22751,"#ValleyClimate","outside",655100,"2E6LYRAOFLQWQMIH",655101,"GUIQIBMAGN82R0Z2",36.807377,-119.796109,16.03,1614865971,"PMS5003+PMS5003+BME280","false",0,57,50,1013.49,1,"{""v"":16.03,""v1"":14.24,""v2"":12.21,""v3"":11.06,""v4"":18.32,""v5"":17.41,""v6"":20.26,""pm"":16.03,""lastModified"":1614865971680,""timeSinceModified"":120010}",NA,NA,NA,NA
30755,"'S' St Between Inyo and Mono","outside",762666,"B2MXHALXPWBATYQ1",762667,"RS4YQE7MULCM1ZR8",36.737668,-119.778839,17.98,1614866003,"PMS5003+PMS5003+BME280","false",0,52,50,1013.44,0,"{""v"":17.98,""v1"":23.87,""v2"":24.89,""v3"":22.4,""v4"":21.94,""v5"":21.43,""v6"":20.04,""pm"":17.98,""lastModified"":1614866003371,""timeSinceModified"":120037}",NA,NA,NA,NA
18943,"(Indoors) Lansing St","inside",623195,"3HNRLSBSD6AW8CG9",623196,"SOKT8D7LXLO32MAH",37.78603,-122.393926,0.59,1614865954,"PMS5003+PMS5003+BME280","false",0,36,82,1012.09,1,"{""v"":0.59,""v1"":0.55,""v2"":0.58,""v3"":0.64,""v4"":1.51,""v5"":1.24,""v6"":1.21,""pm"":0.59,""lastModified"":1614865954323,""timeSinceModified"":119998}",NA,NA,NA,NA
71861,"(Private Residence) Settle Ave","inside",1157518,"71WQCRDGPEXAU4O6",1157519,"IAG42GQ5XT17BKZB",37.304252,-121.895133,1.92,1614865954,"PMS5003+PMS5003+BME280","false",0,32,73,1019.08,1,"{""v"":1.92,""v1"":2.54,""v2"":3.02,""v3"":10.91,""v4"":236.53,""v5"":179.01,""v6"":66.09,""pm"":1.92,""lastModified"":1614865954809,""timeSinceModified"":119947}",NA,1,NA,NA
44563,"003 FK Parking Lot","outside",942233,"A5A6QRMDNOFVI202",942234,"0YH80F3V0CTLDYMZ",34.10921,-117.634656,14.3,1614865984,"PMS5003+PMS5003+BME280","false",0,65,43,974.96,1,"{""v"":14.3,""v1"":11.66,""v2"":10.01,""v3"":8.19,""v4"":7.17,""v5"":6.14,""v6"":10.65,""pm"":14.3,""lastModified"":1614865984401,""timeSinceModified"":120010}",NA,NA,NA,NA
44577,"005- FK Shelby Forest","outside",942268,"MXYY08I1XCH26YAP",942269,"HT7KS9UCQW8AY7IR",34.109474,-117.635981,0,1614810370,"PMS5003+PMS5003+BME280","false",0,62,54,965.71,927,"{""v"":0.0,""v1"":0.0,""v2"":0.0,""v3"":0.0,""v4"":0.0,""v5"":0.0,""v6"":1.4,""pm"":0.0,""lastModified"":1614810370729,""timeSinceModified"":119990}",NA,NA,NA,NA
66671,"01","inside",1138808,"EF0RTQAYPMA89TDR",1138809,"8MNYE0AVJ93FQM3S",37.415034,-122.025508,0,1614865964,"PMS5003+PMS5003+BME280","false",0,30,78,1022.77,1,"{""v"":0.0,""v1"":0.0,""v2"":0.0,""v3"":0.0,""v4"":0.0,""v5"":0.01,""v6"":0.01,""pm"":0.0,""lastModified"":1614865964858,""timeSinceModified"":119996}",NA,NA,NA,NA
88253,"02","inside",1217892,"S2G5U4VXCXWSPFGP",1217893,"L3F6SMHEJGDFPS4I",37.412679,-122.026704,0,1614865932,"PMS5003+PMS5003+BME280","false",0,23,82,1023.17,1,"{""v"":0.0,""v1"":0.0,""v2"":0.0,""v3"":0.0,""v4"":0.0,""v5"":0.0,""v6"":0.01,""pm"":0.0,""lastModified"":1614865932743,""timeSinceModified"":112862}",NA,NA,NA,NA
64797,"1 5th Avenue Marina Bldg 28 @ El 9 Ft","outside",1132127,"UZ33UQ11MMKVFOXJ",1132128,"R6W2M0A6YBQO8EZW",37.788488,-122.263106,12.31,1614866014,"PMS5003+PMS5003+BME280","false",0,60,53,1023.46,0,"{""v"":12.31,""v1"":12.31,""v2"":10.86,""v3"":9.32,""v4"":9.53,""v5"":9.27,""v6"":7.32,""pm"":12.31,""lastModified"":1614866014106,""timeSinceModified"":120044}",NA,NA,NA,NA
76111,"1 Channing","inside",1170070,"T38CSBTFBK55V9Z4",1170071,"YQ5L8TKWL8RT00E2",37.850892,-122.487404,1.76,1614865954,"PMS5003+PMS5003+BME280","false",0,19,81,1003.82,1,"{""v"":1.76,""v1"":1.92,""v2"":1.47,""v3"":1.46,""v4"":2.78,""v5"":2.9,""v6"":2.58,""pm"":1.76,""lastModified"":1614865954336,""timeSinceModified"":119997}",NA,NA,NA,NA
69629,"1 Iverson Way","outside",1149871,"A9WULDU5MEGQM47G",1149872,"T2REE426RRL406H6",38.223993,-122.659176,3.97,1614865951,"PMS5003+PMS5003+BME280","false",0,52,55,1013.66,1,"{""v"":3.97,""v1"":3.91,""v2"":3.79,""v3"":3.69,""v4"":4.32,""v5"":4.02,""v6"":3.44,""pm"":3.97,""lastModified"":1614865951196,""timeSinceModified"":119626}",NA,NA,NA,NA
72039,"1 Pine Street","inside",1158002,"LOGLNB8X5Q40CVW7",1158003,"9DQISMMDE11S95R5",37.792405,-122.397797,3.45,1614865972,"PMS5003+PMS5003+BME280","false",0,23,76,1012.2,1,"{""v"":3.45,""v1"":2.44,""v2"":2.43,""v3"":2.43,""v4"":3.09,""v5"":3.04,""v6"":3.36,""pm"":3.45,""lastModified"":1614865972151,""timeSinceModified"":120031}",NA,NA,NA,NA
24709,"10","outside",678229,"VSW0XZFQN9KIJHZI",678230,"WKUVIXXZHYMJGQF7",34.167005,-118.03768,0.12,1614866015,"PMS5003+PMS5003+BME280","false",0,60,51,995.9,0,"{""v"":0.12,""v1"":0.12,""v2"":0.17,""v3"":0.31,""v4"":2.43,""v5"":3.37,""v6"":7.32,""pm"":0.12,""lastModified"":1614866015442,""timeSinceModified"":119609}",NA,1,NA,NA
67357,"10 Alhambra Ct. Portola Valley","outside",1141195,"07YN8B2ENMC2UDJ1",1141196,"DA3NZMOQ0B5BREC0",37.38472,-122.20407,6.11,1614865979,"PMS5003+PMS5003+BME280","false",0,59,47,994.9,1,"{""v"":6.11,""v1"":6.75,""v2"":7.11,""v3"":7.4,""v4"":7.4,""v5"":5.02,""v6"":2.9,""pm"":6.11,""lastModified"":1614865979622,""timeSinceModified"":119990}",NA,NA,NA,NA
85597,"10 Drake Summit","outside",1205497,"U88H55Q79OCBUG61",1205498,"GC3QS89CK5K138SS",38.06551,-122.830478,4.9,1614865932,"PMS5003+PMS5003+BME280","false",0,65,50,1008.71,1,"{""v"":4.9,""v1"":4.1,""v2"":3.96,""v3"":3.96,""v4"":5.39,""v5"":4.32,""v6"":3.79,""pm"":4.9,""lastModified"":1614865932733,""timeSinceModified"":112858}",NA,NA,NA,NA
70403,"100 Canada Vista","outside",1152897,"N1R2RPKOKS32XFBW",1152898,"O8SXX4QS0DFP06P0",37.320428,-122.270306,20.09,1614866001,"PMS5003+PMS5003+BME280","false",0,63,43,1002.98,0,"{""v"":20.09,""v1"":17.74,""v2"":13.92,""v3"":13.72,""v4"":14.88,""v5"":12.54,""v6"":10.24,""pm"":20.09,""lastModified"":1614866001423,""timeSinceModified"":119983}",NA,NA,NA,NA
47959,"100 Oceangate","inside",982641,"0QTTEDS3LQZ7NTY1",982642,"YR972R8SMBZ6XTXI",33.767104,-118.198957,4.3,1614865979,"PMS5003+PMS5003+BME280","false",0,26,76,1016.75,1,"{""v"":4.3,""v1"":4.08,""v2"":3.95,""v3"":3.63,""v4"":2.63,""v5"":3.02,""v6"":3.65,""pm"":4.3,""lastModified"":1614865979212,""timeSinceModified"":119963}",NA,NA,NA,NA
42003,"1000 Rolling Hill Way","outside",917745,"43WJYVLIPQARLABG",917746,"Z4RSVPX7K6Z24Y46",37.988603,-122.105746,7.46,1614866026,"PMS5003+PMS5003+BME280","false",0,65,50,1015.15,0,"{""v"":7.46,""v1"":8.35,""v2"":7.92,""v3"":8.89,""v4"":11.25,""v5"":9.34,""v6"":8.01,""pm"":7.46,""lastModified"":1614866026954,""timeSinceModified"":120008}",NA,1,NA,NA
20747,"1000ft Montclair","outside",644639,"BL6MJY54PNQBEPRF",644640,"8HJPP2LZGZ36BN7K",37.838977,-122.205489,9.31,1614866038,"PMS5003+PMS5003+BME280","false",0,67,51,986.06,0,"{""v"":9.31,""v1"":8.56,""v2"":8.55,""v3"":8.56,""v4"":10.01,""v5"":8.13,""v6"":5.59,""pm"":9.31,""lastModified"":1614866038691,""timeSinceModified"":126871}",NA,NA,NA,NA
67135,"100WElCamino","inside",1140338,"ZILY6UUN373UVR7J",1140339,"P031JZVFVPOU2ZPP",37.382863,-122.076632,5.83,1614746346,"PMS5003+PMS5003+BME280","false",0,30,83,1007.07,1995,"{""v"":5.83,""v1"":7.36,""v2"":6.49,""v3"":4.9,""v4"":2.11,""v5"":2.68,""v6"":4.19,""pm"":5.83,""lastModified"":1614746346334,""timeSinceModified"":120010}",NA,NA,NA,NA
37077,"101 Alma St, 12th Floor, Palo Alto, CA 94301","outside",843297,"GZOH1K16R4ANS4U3",843298,"J3PI6EP6Q8S3VQPU",37.446829,-122.168242,6.48,1614862312,"PMS5003+PMS5003+BME280","false",0,44,57,1015.8,62,"{""v"":6.48,""v1"":6.36,""v2"":6.84,""v3"":6.87,""v4"":4.74,""v5"":3.84,""v6"":8.42,""pm"":6.48,""lastModified"":1614862312383,""timeSinceModified"":118730}",NA,1,NA,NA
86515,"104 St Matthews Ave San Mateo CA","inside",1209309,"3ARPGDHVASS5QMSQ",1209310,"38BTUZ28L3AGUDBU",37.566466,-122.327497,1.12,1614865999,"PMS5003+PMS5003+BME280","false",0,30,70,1022.51,0,"{""v"":1.12,""v1"":1.15,""v2"":1.3,""v3"":1.67,""v4"":2.75,""v5"":2.03,""v6"":1.4,""pm"":1.12,""lastModified"":1614865999679,""timeSinceModified"":119730}",NA,NA,NA,NA
81677,"1044 Keith Ave, Berkeley","outside",1188255,"AMYPC9U32UWFY3DO",1188256,"5W4QYMO3M84X59BN",37.889085,-122.264327,7.38,1614866042,"PMS5003+PMS5003+BME280","false",0,60,50,1002.39,0,"{""v"":7.38,""v1"":7.28,""v2"":6.92,""v3"":6.51,""v4"":7.47,""v5"":5.94,""v6"":4.04,""pm"":7.38,""lastModified"":1614866042727,""timeSinceModified"":119980}",NA,NA,NA,NA
72509,"1049 Cresta Way","outside",1159406,"MM5NKMKZSN7XERK8",1159407,"G6O0FZ6N3UCM04J2",38.02244,-122.532103,4.8,1614866037,"PMS5003+PMS5003+BME280","false",0,53,52,1017.45,0,"{""v"":4.8,""v1"":5.51,""v2"":5.43,""v3"":5.38,""v4"":6.3,""v5"":5.91,""v6"":4.98,""pm"":4.8,""lastModified"":1614866037561,""timeSinceModified"":119982}",NA,NA,NA,NA
82995,"107 Brookside","outside",1194602,"UGXESE5LBNFCLG8O",1194603,"D087KDDY7AKN217W",37.988168,-122.574633,2,1613342203,"PMS5003+PMS5003+BME280","false",0,38,67,1017.84,25397,"{""v"":2.0,""v1"":1.73,""v2"":1.7,""v3"":1.82,""v4"":2.1,""v5"":2.77,""v6"":7.59,""pm"":2.0,""lastModified"":1613342203918,""timeSinceModified"":120007}",NA,NA,NA,NA
63617,"108 Jasmine Way","outside",1127625,"02PC8IHCRH5GWYCP",1127628,"GXC5HQXSIW0HS4VT",37.454456,-122.123002,11.19,1614865938,"PMS5003+PMS5003+BME280","false",0,64,46,1023.8,1,"{""v"":11.19,""v1"":11.25,""v2"":11.21,""v3"":11.32,""v4"":11.0,""v5"":8.68,""v6"":6.79,""pm"":11.19,""lastModified"":1614865938049,""timeSinceModified"":120025}",NA,NA,NA,NA
69223,"1080 Bear Gulch","outside",1148371,"MO9B2PRS1MXN6YRU",1148373,"U7HEOGADM37SVFDD",37.402519,-122.283286,5.56,1614865990,"PMS5003+PMS5003+BME280","false",0,72,44,960.85,0,"{""v"":5.56,""v1"":5.34,""v2"":5.5,""v3"":5.71,""v4"":5.85,""v5"":3.72,""v6"":1.66,""pm"":5.56,""lastModified"":1614865990426,""timeSinceModified"":119962}",NA,NA,NA,NA
79125,"1094 Tevlin St","inside",1179612,"NZ550IXSIZ2SIPKU",1179613,"W98M9XNGXH294UDG",37.882941,-122.288017,0.91,1614865998,"PMS5003+PMS5003+BME280","false",0,29,75,1020.56,0,"{""v"":0.91,""v1"":0.9,""v2"":0.96,""v3"":1.12,""v4"":13.96,""v5"":14.42,""v6"":9.29,""pm"":0.91,""lastModified"":1614865998299,""timeSinceModified"":120025}",NA,1,NA,NA
42905,"10Mile","outside",926389,"4EOTDQUXX3OU8F40",926390,"67KF4WG6L9ILD6G6",39.539897,-123.753534,3.4,1614866016,"PMS5003+PMS5003+BME280","false",0,72,46,1017.3,0,"{""v"":3.4,""v1"":3.75,""v2"":3.66,""v3"":3.69,""v4"":5.36,""v5"":5.25,""v6"":3.66,""pm"":3.4,""lastModified"":1614866016332,""timeSinceModified"":119992}",NA,NA,NA,NA
66239,"10th and Fulton Deck","outside",1137838,"JT9MXJ97Z6BI9481",1137839,"Z2BVYWGOD9UZ5KB9",37.773904,-122.467569,7.55,1614866003,"PMS5003+PMS5003+BME280","false",0,59,51,1015.09,0,"{""v"":7.55,""v1"":7.4,""v2"":7.07,""v3"":6.86,""v4"":8.11,""v5"":7.33,""v6"":6.6,""pm"":7.55,""lastModified"":1614866003275,""timeSinceModified"":119577}",NA,NA,NA,NA
77685,"10th and Washington","inside",1175283,"UJVTK3X22QO7BFHC",1175284,"QXH1H555A3XMO76I",37.801872,-122.274582,0.81,1614866001,"PMS5003+PMS5003+BME280","false",0,32,78,1021.86,0,"{""v"":0.81,""v1"":0.71,""v2"":0.78,""v3"":1.34,""v4"":1.82,""v5"":1.76,""v6"":3.46,""pm"":0.81,""lastModified"":1614866001905,""timeSinceModified"":119980}",NA,1,NA,NA
70511,"10th Ave","outside",1153625,"FUK0I708Y93MM1ID",1153626,"UAIPCPMQWRLL0QW1",37.785393,-122.4693,7.19,1614866045,"PMS5003+PMS5003+BME280","false",0,59,52,1017.51,0,"{""v"":7.19,""v1"":7.73,""v2"":7.2,""v3"":6.81,""v4"":8.09,""v5"":7.86,""v6"":7.3,""pm"":7.19,""lastModified"":1614866045445,""timeSinceModified"":119993}",NA,NA,NA,NA
66061,"10th Ave at Fulton","inside",1137452,"X4HMP2U0EQG9B01C",1137453,"PMTHF2ITGXLVHT27",37.773826,-122.467982,1.19,1614866018,"PMS5003+PMS5003+BME280","false",0,27,75,1014.73,0,"{""v"":1.19,""v1"":1.76,""v2"":1.87,""v3"":1.95,""v4"":3.02,""v5"":3.68,""v6"":4.04,""pm"":1.19,""lastModified"":1614866018526,""timeSinceModified"":120001}",NA,NA,NA,NA
53973,"10th Ave/Palm","outside",1049347,"05Z9ERDWHALY706F",1049348,"UGGCDMHF559VOEE9",37.558026,-122.318923,7.14,1614865988,"PMS5003+PMS5003+BME280","false",0,54,54,1022.73,0,"{""v"":7.14,""v1"":6.78,""v2"":6.83,""v3"":7.02,""v4"":7.97,""v5"":6.11,""v6"":4.52,""pm"":7.14,""lastModified"":1614865988768,""timeSinceModified"":119962}",NA,NA,NA,NA
86273,"11 Inside","outside",1208761,"LB2W1IRNF2NRD7KG",1208762,"DFOP1DYIA5OW446B",37.445438,-122.207259,1.55,1614866044,"PMS5003+PMS5003+BME280","false",0,25,75,1019.97,0,"{""v"":1.55,""v1"":1.97,""v2"":1.97,""v3"":2.15,""v4"":3.39,""v5"":2.77,""v6"":1.97,""pm"":1.55,""lastModified"":1614866044894,""timeSinceModified"":120038}",NA,NA,NA,NA
76131,"11 Shady Lane, Larkspur 94939","outside",1170126,"MH6Z5WT1PR312NJK",1170127,"62CRD91WE8JPIYR7",37.929148,-122.538588,24.73,1614865978,"PMS5003+PMS5003+BME280","false",0,58,52,1020.85,1,"{""v"":24.73,""v1"":18.8,""v2"":11.31,""v3"":9.41,""v4"":8.44,""v5"":6.48,""v6"":3.2,""pm"":24.73,""lastModified"":1614865978746,""timeSinceModified"":121787}",NA,NA,NA,NA
21249,"1105 Trail View Place, Nipomo, CA","outside",648700,"ML5LCKPZSF9T4X92",648701,"JRVKK6VEGPLDSGI8",35.024266,-120.548774,5.4,1614865932,"PMS5003+PMS5003+BME280","false",0,44,56,1013.85,1,"{""v"":5.4,""v1"":5.25,""v2"":5.71,""v3"":7.28,""v4"":8.02,""v5"":6.65,""v6"":4.99,""pm"":5.4,""lastModified"":1614865932042,""timeSinceModified"":120006}",NA,NA,NA,NA
71313,"1122 40th","inside",1155912,"TVCKFWS9B7N9P2PL",1155913,"27KA1WXUAJA1ORLB",37.831398,-122.27955,1.66,1614866012,"PMS5003+PMS5003+BME280","false",0,19,86,1020.55,0,"{""v"":1.66,""v1"":1.92,""v2"":1.9,""v3"":1.86,""v4"":2.54,""v5"":3.73,""v6"":4.38,""pm"":1.66,""lastModified"":1614866012966,""timeSinceModified"":119996}",NA,1,NA,NA
37971,"1128 Key Route Blvd, Albany CA","outside",850268,"UFFSTM3U6HREENRG",850269,"REAC95WFNW2IYP15",37.883729,-122.290362,6.05,1614866002,"PMS5003+PMS5003+BME280","false",0,63,48,1021.34,0,"{""v"":6.05,""v1"":6.95,""v2"":6.35,""v3"":5.75,""v4"":6.58,""v5"":6.12,""v6"":4.8,""pm"":6.05,""lastModified"":1614866002823,""timeSinceModified"":120018}",NA,NA,NA,NA
65491,"113 W 40th Ave","outside",1134395,"22ZEOWI3GDDCU47V",1134396,"O5MU8JL2VFO3XKPQ",37.530251,-122.294832,7.53,1614866016,"PMS5003+PMS5003+BME280","false",0,61,50,1021,0,"{""v"":7.53,""v1"":7.89,""v2"":8.22,""v3"":8.63,""v4"":9.68,""v5"":7.23,""v6"":5.17,""pm"":7.53,""lastModified"":1614866016408,""timeSinceModified"":119988}",NA,NA,NA,NA
73303,"1136 Page St","inside",1162294,"44PVL3DV70RFNS50",1162296,"L1IEL2LEKB3LJTWQ",37.771992,-122.4396,3.91,1614865941,"PMS5003+PMS5003+BME280","false",0,22,81,1014.47,1,"{""v"":3.91,""v1"":2.7,""v2"":2.55,""v3"":2.58,""v4"":3.61,""v5"":3.81,""v6"":3.95,""pm"":3.91,""lastModified"":1614865941565,""timeSinceModified"":115963}",NA,NA,NA,NA
74275,"1159 Sage St","outside",1165096,"YBDK411URB57PMQ4",1165097,"Y51PGXWCKFZXOB79",37.464251,-122.12757,7.42,1614865931,"PMS5003+PMS5003+BME280","false",0,61,47,1023.47,1,"{""v"":7.42,""v1"":8.46,""v2"":8.48,""v3"":8.9,""v4"":9.72,""v5"":7.18,""v6"":5.58,""pm"":7.42,""lastModified"":1614865931993,""timeSinceModified"":120014}",NA,NA,NA,NA
79057,"11950","outside",1179463,"46VEE96PG3LJU3K6",1179465,"OVKNB6DWUCWML3H7",37.352233,-122.136147,9.02,1614865958,"PMS5003+PMS5003+BME280","false",0,69,47,1002.29,1,"{""v"":9.02,""v1"":8.97,""v2"":8.81,""v3"":8.95,""v4"":7.74,""v5"":5.03,""v6"":2.76,""pm"":9.02,""lastModified"":1614865958819,""timeSinceModified"":119969}",NA,NA,NA,NA
86955,"11th and Folsom","inside",1211104,"E4MPC8H12T1T9XQ2",1211105,"BKFZJPUDJZ4G025W",37.772639,-122.415102,0.65,1614865956,"PMS5003+PMS5003+BME280","false",0,25,80,1021.68,1,"{""v"":0.65,""v1"":0.9,""v2"":0.99,""v3"":1.0,""v4"":1.95,""v5"":3.77,""v6"":6.73,""pm"":0.65,""lastModified"":1614865956564,""timeSinceModified"":119681}",NA,1,NA,NA
85063,"11th ave & esplanade","outside",1202646,"JC999YBFGMGE2VTF",1202647,"UEZ09I5NHEJPJLJ6",39.747008,-121.858874,6.34,1614866009,"PMS5003+PMS5003+BME280","false",0,53,52,1015.6,0,"{""v"":6.34,""v1"":7.1,""v2"":7.65,""v3"":8.4,""v4"":12.76,""v5"":15.17,""v6"":15.06,""pm"":6.34,""lastModified"":1614866009208,""timeSinceModified"":119994}",NA,NA,NA,NA
72873,"12 Moons","inside",1160191,"C134XBIDQVULVJOJ",1160192,"CGS0IN95A0HCSI7X",38.361494,-122.496691,3.07,1612643422,"PMS5003+PMS5003+BME280","false",0,37,63,1003.6,37043,"{""v"":3.07,""v1"":2.53,""v2"":1.76,""v3"":1.28,""v4"":0.97,""v5"":0.78,""v6"":1.56,""pm"":3.07,""lastModified"":1612643422114,""timeSinceModified"":119987}",NA,NA,NA,NA
13143,"120 pine ave","outside",538940,"NGIWGXVBFTLT30LH",538941,"CLQPS98LS65XYFBQ",38.006316,-122.630646,2.91,1614865965,"PMS5003+PMS5003+BME280","false",0,54,55,1000.19,1,"{""v"":2.91,""v1"":3.54,""v2"":3.56,""v3"":3.55,""v4"":6.17,""v5"":5.5,""v6"":4.43,""pm"":2.91,""lastModified"":1614865965785,""timeSinceModified"":119553}",NA,NA,NA,NA
63383,"1201 Funston Ave","inside",1126902,"LSURZVW2FYVG876L",1126903,"UWHUB2OFR9W766FQ",37.765344,-122.470844,1.19,1614865932,"PMS5003+PMS5003+BME280","false",0,28,79,1013.16,1,"{""v"":1.19,""v1"":1.21,""v2"":1.21,""v3"":1.92,""v4"":7.52,""v5"":7.09,""v6"":3.83,""pm"":1.19,""lastModified"":1614865932428,""timeSinceModified"":120051}",NA,1,NA,NA
73275,"1205 Dorothy Way, Modesto, Ca","outside",1162241,"HTGQCYNP1KINPK7G",1162242,"4HG9ZEY9UO0V8MJZ",37.674201,-120.977415,16.36,1614865933,"PMS5003+PMS5003+BME280","false",0,57,49,1020.17,1,"{""v"":16.36,""v1"":16.74,""v2"":17.79,""v3"":19.04,""v4"":24.03,""v5"":20.82,""v6"":17.78,""pm"":16.36,""lastModified"":1614865933627,""timeSinceModified"":119987}",NA,NA,NA,NA
61199,"121 Rancho San Carlos Road, Carmel CA 93923","outside",1114820,"YY4IA03GW1648BA5",1114821,"L8FYZJJT3O5UKU70",36.445955,-121.798002,1.93,1614865998,"PMS5003+PMS5003+BME280","false",0,59,39,972.14,0,"{""v"":1.93,""v1"":1.66,""v2"":1.72,""v3"":1.78,""v4"":2.31,""v5"":1.98,""v6"":1.36,""pm"":1.93,""lastModified"":1614865998271,""timeSinceModified"":119995}",NA,NA,NA,NA
85267,"1221 Funston","inside",1203150,"PPE9KH4KHF22XCJL",1203151,"BNTZVGBEGO56IQH0",37.76514,-122.470851,5.51,1614866044,"PMS5003+PMS5003+BME280","false",0,27,73,1013.35,0,"{""v"":5.51,""v1"":5.8,""v2"":6.51,""v3"":8.15,""v4"":13.92,""v5"":13.79,""v6"":6.44,""pm"":5.51,""lastModified"":1614866044539,""timeSinceModified"":120096}",NA,NA,NA,NA
84927,"1230 20th Ave","inside",1201690,"ZI6AKOXEI9U6P7XX",1201691,"9T4FQP6X2DX1AOLF",37.764494,-122.478101,3.31,1614866042,"PMS5003+PMS5003+BME280","false",0,45,70,1015.13,0,"{""v"":3.31,""v1"":3.77,""v2"":3.99,""v3"":4.23,""v4"":6.1,""v5"":8.95,""v6"":10.51,""pm"":3.31,""lastModified"":1614866042383,""timeSinceModified"":120001}",NA,NA,NA,NA
94345,"1230 S Mayflower (Inside)","inside",1258993,"A171AF9TXMO9Q9UA",1258998,"TNIPXO2D50MALRH2",34.138132,-118.009183,2.56,1614865990,"PMS5003+PMS5003+BME280","false",0,21,73,1006.99,0,"{""v"":2.56,""v1"":2.81,""v2"":3.51,""v3"":4.11,""v4"":2.51,""v5"":1.52,""v6"":2.36,""pm"":2.56,""lastModified"":1614865990802,""timeSinceModified"":119946}",NA,NA,NA,NA
95367,"1230 S Mayflower (Outside)","outside",1264215,"PF5ADY7M8J2GXR2C",1264216,"EJFPCPE8RIVOB3SY",34.13815,-118.009264,1.28,1614865968,"PMS5003+PMS5003+BME280","false",0,48,55,1007.9,1,"{""v"":1.28,""v1"":3.15,""v2"":3.59,""v3"":4.63,""v4"":7.32,""v5"":7.46,""v6"":11.27,""pm"":1.28,""lastModified"":1614865968633,""timeSinceModified"":119939}",NA,NA,NA,NA
73353,"12380 barley hill rd","inside",1162400,"9IOG7NSM2XT1E13A",1162401,"HLQ1ZAFLS72S9TND",37.358045,-122.115569,2.56,1614866016,"PMS5003+PMS5003+BME280","false",0,28,74,1009.98,0,"{""v"":2.56,""v1"":2.47,""v2"":2.81,""v3"":3.11,""v4"":3.65,""v5"":2.72,""v6"":1.56,""pm"":2.56,""lastModified"":1614866016494,""timeSinceModified"":119888}",NA,NA,NA,NA
62649,"1242 Evelyn Ave","inside",1124047,"LY1FF59WXJVBTTBL",1124048,"L228Y85T76WL4XC6",37.881638,-122.291868,0.8,1614865968,"PMS5003+PMS5003+BME280","false",0,27,81,1020.32,1,"{""v"":0.8,""v1"":1.0,""v2"":0.87,""v3"":0.8,""v4"":1.17,""v5"":1.31,""v6"":3.51,""pm"":0.8,""lastModified"":1614865968652,""timeSinceModified"":120001}",NA,1,NA,NA
66821,"1250 Fremont Ave - Family Room","inside",1139636,"KZI2JBFZS4PFZM93",1139637,"8IS9RPCLB3810XO3",37.352013,-122.079582,0.26,1614866011,"PMS5003+PMS5003+BME280","false",0,19,78,1014.46,0,"{""v"":0.26,""v1"":0.42,""v2"":0.55,""v3"":0.67,""v4"":1.3,""v5"":3.25,""v6"":4.3,""pm"":0.26,""lastModified"":1614866011610,""timeSinceModified"":120023}",NA,NA,NA,NA
68699,"1250 Fremont Ave - Outside","outside",1146254,"0JP9IDG96E510OMZ",1146255,"U2C767MDRKBGVH35",37.352004,-122.07945,7.65,1614866026,"PMS5003+PMS5003+BME280","false",0,62,45,1015.42,0,"{""v"":7.65,""v1"":8.89,""v2"":9.08,""v3"":9.39,""v4"":8.98,""v5"":6.69,""v6"":4.96,""pm"":7.65,""lastModified"":1614866026798,""timeSinceModified"":120046}",NA,NA,NA,NA
69179,"1251 laurel hill drive","outside",1148271,"M4SCQQHPW6YA7CL5",1148272,"PWZB44NQJ8I6OLUY",37.526427,-122.356213,6.1,1614865963,"PMS5003+PMS5003+BME280","false",0,67,51,1006.33,1,"{""v"":6.1,""v1"":6.48,""v2"":6.42,""v3"":6.59,""v4"":6.68,""v5"":4.6,""v6"":2.87,""pm"":6.1,""lastModified"":1614865963203,""timeSinceModified"":120019}",NA,NA,NA,NA
